BaseItemTypesKey,GrantedEffectsKey,Str,Dex,Int,GemTagsKeys,VaalVariant_BaseItemTypesKey,IsVaalVariant,Description,Consumed_ModsKey,GrantedEffectsKey2,MinionGlobalSkillLevelStat,SupportSkillName,Unknown0,Unknown1,AwakenedVariant,RegularVariant
"<5531, 0>","<9547, 0>",100,0,0,"[<9, 0>, <16, 0>, <7, 0>, <13, 0>, <36, 0>]","<null, null>",False,Усиливает умения ударов.,"<13217, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5533, 0>","<9548, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>, <14, 0>, <15, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5535, 0>","<9559, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <14, 0>, <0, 0>, <1, 0>, <2, 0>, <5, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5536, 0>","<9590, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <5, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5537, 0>","<9623, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <14, 0>, <3, 0>, <5, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5538, 0>","<9624, 0>",0,60,40,"[<10, 0>, <25, 0>, <4, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5539, 0>","<9626, 0>",0,60,40,"[<10, 0>, <25, 0>, <4, 0>, <15, 0>, <33, 0>, <14, 0>, <44, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5540, 0>","<9628, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <2, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5541, 0>","<9630, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <15, 0>, <49, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5542, 0>","<9631, 0>",100,0,0,"[<9, 0>, <25, 0>, <4, 0>, <15, 0>, <49, 0>, <0, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5543, 0>","<9632, 0>",40,60,0,"[<10, 0>, <25, 0>, <4, 0>, <15, 0>, <49, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5544, 0>","<9633, 0>",60,0,40,"[<9, 0>, <25, 0>, <4, 0>, <15, 0>, <49, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5545, 0>","<9634, 0>",0,100,0,"[<26, 0>, <10, 0>, <25, 0>, <4, 0>, <15, 0>, <49, 0>]","<null, null>",False,"Усиливает умения чар, вызывая их срабатывание за счёт Подсознательной связи. Нельзя усилить умения, используемые тотемами, ловушками и минами. Невозможно вызвать срабатывание умений ваал, поддерживаемых умений и умений с удержанием.","<null, null>","<9635, 0>","<null, null>",Подсознательная связь,True,True,<null>,<null>
"<5546, 0>","<9636, 0>",0,40,60,"[<47, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>, <49, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>