Name,ModSellPriceTypesKeys
IncreasedArmourWhileStationary,"[<6, 0>]"
NumberOfProjectilesIfHitRecently,"[<6, 0>]"
GainIronReflexesWhileStationary,"[<6, 0>]"
NumberOfProjectilesIfUsedAMovementSkillRecently,"[<6, 0>]"
AddedPhysicalDamageVersusIgnitedEnemies,"[<5, 0>]"
AddedFireDamageVersusBleedingEnemies,"[<5, 0>]"
GainAvatarOfFireEvery8Seconds,"[<7, 0>]"
ChanceToBleedIgnitedEnemies,"[<5, 0>]"
IncreasedCriticalStrikeChanceWithAvatarOfFire,"[<6, 0>]"
ArmourWithoutAvatarOfFire,"[<6, 0>]"
ConvertPhysicalToFireWithAvatarOfFire,"[<6, 0>]"
GainElementalOverloadEvery16Seconds,"[<6, 0>]"
GainResoluteTechniqueWithoutElementalOverload,"[<6, 0>]"
ProjectilesGainPercentOfNonChaosAsChaos,"[<6, 0>]"
ProjectilesGainPercentOfNonChaosAsChaos2,"[<6, 0>]"
DeterminationPhysicalDamageReduction,"[<7, 0>]"
DeterminationAdditionalBlock,"[<7, 0>]"
DeterminationUnaffectedByVulnerability,"[<7, 0>]"
DeterminationReducedExtraDamageFromCrits,"[<7, 0>]"
DeterminationReducedReflectedPhysicalDamage,"[<7, 0>]"
DeterminationAdditionalArmour,"[<7, 0>]"
GraceAdditionalChanceToEvade,"[<7, 0>]"
GraceChanceToDodge,"[<7, 0>]"
GraceUnaffectedByEnfeeble,"[<7, 0>]"
GraceIncreasedMovementSpeed,"[<7, 0>]"
GraceBlindEnemiesWhenHit,"[<7, 0>]"
DisciplineEnergyShieldRegen,"[<7, 0>]"
DisciplineAdditionalSpellBlock,"[<7, 0>]"
DisciplineFasterStartOfRecharge,"[<7, 0>]"
DisciplineEnergyShieldPerHit,"[<7, 0>]"
DisciplineEnergyShieldRecoveryRate,"[<7, 0>]"
WrathLightningPenetration,"[<7, 0>]"
WrathLightningDamageManaLeech,"[<7, 0>]"
WrathLightningDamageESLeech,"[<7, 0>]"
WrathPhysicalAddedAsLightning,"[<7, 0>]"
WrathPhysicalConvertedToLightning,"[<7, 0>]"
WrathIncreasedLightningDamage,"[<7, 0>]"
WrathIncreasedCriticalStrikeChance,"[<7, 0>]"
AngerFirePenetration,"[<7, 0>]"
AngerFireDamageLifeLeech,"[<7, 0>]"
AngerPhysicalAddedAsFire,"[<7, 0>]"
AngerPhysicalConvertedToFire,"[<7, 0>]"
AngerIncreasedFireDamage,"[<7, 0>]"
AngerIncreasedCriticalStrikeMultiplier,"[<7, 0>]"
HatredColdPenetration,"[<7, 0>]"
HatredAdditionalCriticalStrikeChance,"[<7, 0>]"
HatredAddedColdDamage,"[<7, 0>]"
HatredPhysicalConvertedToCold,"[<7, 0>]"
HatredIncreasedColdDamage,"[<7, 0>]"
VitalityDamageLifeLeech,"[<7, 0>]"
VitalityFlatLifeRegen,"[<7, 0>]"
VitalityPercentLifeRegen,"[<7, 0>]"
VitalityLifeRecoveryRate,"[<7, 0>]"
VitalityLifeGainPerHit,"[<7, 0>]"
VitalityLifeRecoveryFromFlasks,"[<7, 0>]"
ClarityReducedManaCost,"[<7, 0>]"
ClarityReducedManaCostNonChannelled,"[<7, 0>]"
ClarityDamageTakenFromManaBeforeLife,"[<7, 0>]"
ClarityRecoverManaOnSkillUse,"[<7, 0>]"
ClarityManaAddedAsEnergyShield,"[<7, 0>]"
ClarityManaRecoveryRate,"[<7, 0>]"
ClarityDamageTakenGainedAsMana,"[<7, 0>]"
HasteChanceToDodgeSpells,"[<7, 0>]"
HasteGainOnslaughtOnKill,"[<7, 0>]"
HasteGainPhasing,"[<7, 0>]"
HasteUnaffectedByTemporalChains,"[<7, 0>]"
HasteDebuffsExpireFaster,"[<7, 0>]"
HasteCooldownRecoveryForMovementSkills,"[<7, 0>]"
PurityOfFireTakePhysicalAsFire,"[<7, 0>]"
PurityOfFireImmuneToIgnite,"[<7, 0>]"
PurityOfFireUnaffectedByBurningGround,"[<7, 0>]"
PurityOfFireUnaffectedByFlammability,"[<7, 0>]"
PurityOfFireReducedReflectedFireDamage,"[<7, 0>]"
PurityOfIceTakePhysicalAsIce,"[<7, 0>]"
PurityOfIceImmuneToFreeze,"[<7, 0>]"
PurityOfIceUnaffectedByChilledGround,"[<7, 0>]"
PurityOfIceUnaffectedByFrostbite,"[<7, 0>]"
PurityOfIceReducedReflectedColdDamage,"[<7, 0>]"
PurityOfLightningTakePhysicalAsLightning,"[<7, 0>]"
PurityOfLightningImmuneToShock,"[<7, 0>]"
PurityOfLightningUnaffectedByShockedGround,"[<7, 0>]"
PurityOfLightningUnaffectedByConductivity,"[<7, 0>]"
PurityOfLightningReducedReflectedLightningDamage,"[<7, 0>]"
PurityOfElementsTakePhysicalAsFire,"[<7, 0>]"
PurityOfElementsTakePhysicalAsCold,"[<7, 0>]"
PurityOfElementsTakePhysicalAsLightning,"[<7, 0>]"
PurityOfElementsUnaffectedByElementalWeakness,"[<7, 0>]"
PurityOfElementsReducedReflectedElementalDamage,"[<7, 0>]"
PurityOfElementsChaosResistance,"[<7, 0>]"
PrecisionIncreasedCriticalStrikeMultiplier,"[<7, 0>]"
PrecisionIncreasedAttackDamage,"[<7, 0>]"
PrecisionFlaskChargeOnCrit,"[<7, 0>]"
PrecisionIncreasedAttackSpeed,"[<7, 0>]"
PrecisionCannotBeBlinded,"[<7, 0>]"
PrideChanceForDoubleDamage,"[<7, 0>]"
PrideIntimidateOnHit,"[<7, 0>]"
PrideIncreasedPhysicalDamage,"[<7, 0>]"
PrideChanceToImpale,"[<7, 0>]"
PrideImpaleAdditionalHits,"[<7, 0>]"
SpiritBurstOnSkillUseUnique,"[<7, 0>]"
MonsterTentacles,[]
ElderInfluencePortalPacks,[]
ElderInfluenceTentacleMinions,[]
ElderInfluenceSpawnTentacleSlammer,[]
DealNoNonElementalDamage,"[<6, 0>]"
DisplaySupportedByElementalPenetration,"[<6, 0>]"
ParasiticSquidGraspingTentaclesStats,[]
GainSpiritChargeOnKillChance,[]
GainLifeWhenSpiritChargeExpiresOrConsumed,[]
GainESWhenSpiritChargeExpiresOrConsumed,[]
LocalDisplayGrantLevelXSpiritBurst,[]
GainSpiritChargeEverySecond,"[<6, 0>]"
LoseSpiritChargesOnSavageHit,"[<5, 0>]"
MaximumSpiritChargesPerAbyssJewelEquipped,[]
GainDebilitatingPresence,"[<6, 0>]"
ElderChargeVariation,"[<7, 0>]"
LocalDisplayGrantLevelXShadeForm,"[<6, 0>]"
TriggerShadeFormWhenHit,"[<6, 0>]"
AddedPhysicalDamagePerEnduranceCharge,"[<6, 0>]"
ChaosResistancePerEnduranceCharge,"[<6, 0>]"
ReducedElementalDamageTakenHitsPerEnduranceCharge,"[<6, 0>]"
ArmourPerEnduranceCharge,"[<6, 0>]"
AvoidElementalDamagePerFrenzyCharge,"[<6, 0>]"
AttackDamageLeechPerFrenzyCharge,"[<6, 0>]"
AddedLightningDamagePerPowerCharge,"[<6, 0>]"
AdditionalCriticalStrikeChancePerPowerCharge,"[<6, 0>]"
CriticalMultiplierPerPowerCharge,"[<6, 0>]"
ChanceToBlockSpellsPerPowerCharge,"[<6, 0>]"
DamageTakenPerEnduranceChargeWhenHit,"[<6, 0>]"
DamageTakenPerFrenzyChargeMoving,"[<6, 0>]"
DamageTakenPerPowerChargeOnCrit,"[<6, 0>]"
TentacleFiendAuraMonster,[]
RaiseSpectreManaCost,"[<6, 0>]"
ProjectileDistanceOverride,[]
SideareaLevelOverride,[]
VoidShotOnSkillUse,"[<7, 0>]"
MaximumVoidArrows,"[<7, 0>]"
CannotBeStunnedByAttacksElderItem,"[<5, 0>]"
AttackDamageShaperItem,"[<5, 0>]"
SpellDamageElderItem,"[<5, 0>]"
CannotBeStunnedBySpellsShaperItem,"[<5, 0>]"
RecoverLifeInstantlyOnManaFlask,"[<5, 0>]"
NonInstantManaRecoveryAlsoAffectsLife,"[<5, 0>]"
SpellDamagePer200ManaSpentRecently,"[<5, 0>]"
ManaCostPer200ManaSpentRecently,"[<5, 0>]"
SiphoningChargeOnSkillUse,"[<7, 0>]"
MaximumSiphoningChargePerElderOrShaperItem,"[<7, 0>]"
PhysicalDamageToAttacksPerSiphoningCharge,[]
LifeLeechPerSiphoningCharge,[]
NonChaosDamageAddedAsChaosPerSiphoningCharge,[]
AdditionalPhysicalDamageReductionPerSiphoningCharge,[]
DamageTakenPerSiphoningChargeOnSkillUse,[]
TentacleSmashOnKill,"[<7, 0>]"
GlimpseOfEternityWhenHit,"[<7, 0>]"
SummonVoidSphereOnKill,"[<7, 0>]"
NumberOfProjectilesOverride,[]
GrantsPetrificationStatue,"[<7, 0>]"
GrantsIntimidatingCry,[]
GrantsCatAspect,[]
GrantsBirdAspect,[]
GrantsSpiderAspect,[]
GrantsCrabAspect,[]
MapAtlasInfluence,[]
MapZanaSubAreaMissionDetails,[]
ItemQuantityOnLowLife,"[<5, 0>]"
DamagePer10Dexterity,"[<5, 0>]"
LifeRegeneratedPerMinuteWhileIgnited,"[<5, 0>]"
IncreasedElementalDamageIfKilledCursedEnemyRecently,"[<5, 0>]"
DoubleDamageChance,"[<5, 0>]"
DoubleDamagePer500Strength,"[<5, 0>]"
BestiaryLeague,[]
RagingSpiritDurationResetOnIgnitedEnemy,"[<5, 0>]"
FrenzyChargePer50RampageStacks,"[<7, 0>]"
AreaOfEffectPer25RampageStacks,"[<5, 0>]"
UnaffectedByCurses,"[<8, 0>]"
SupportedByTrapAndMineDamage,"[<5, 0>]"
SupportedByClusterTrap,"[<5, 0>]"
AviansMightColdDamage,"[<5, 0>]"
AviansMightLightningDamage,"[<5, 0>]"
AviansMightDuration,"[<5, 0>]"
GrantAviansAspectToAllies,"[<5, 0>]"
AvianAspectBuffEffect,"[<5, 0>]"
AviansFlightLifeRegeneration,"[<5, 0>]"
AviansFlightManaRegeneration,"[<5, 0>]"
AviansFlightDuration,"[<5, 0>]"
GrantsAvianTornado,[]
BestiaryMod1,[]
BestiaryMod2,[]
BestiaryMod3,[]
BestiaryMod4,[]
BestiaryMod5,[]
BestiaryMod6,[]
BestiaryMod7,[]
BestiaryMod8,[]
BestiaryMod9,[]
BestiaryMod10,[]
BestiaryMod11,[]
BestiaryMod12,[]
BestiaryMod13,[]
BestiaryMod14,[]
BestiaryMod15,[]
BestiaryMod16,[]
BestiaryMod17,[]
BestiaryMod18,[]
BestiaryMod19,[]
BestiaryMod20,[]
BestiaryMod21,[]
BestiaryMod22,[]
BestiaryMod23,[]
BestiaryMod24,[]
BestiaryMod25,[]
BestiaryModTigerSpiritBossMinions,[]
CatsStealthTriggeredIntimidatingCry,[]
MaximumCrabBarriers,"[<5, 0>]"
AdditionalBlockChance5CrabBarriers,"[<5, 0>]"
AdditionalBlockChance10CrabBarriers,"[<5, 0>]"
CrabBarriersLostWhenHit,"[<5, 0>]"
DamagePerCrabBarrier,"[<5, 0>]"
ChanceToGainMaximumCrabBarriers,"[<5, 0>]"
CannotBeStunned10CrabBarriers,"[<5, 0>]"
CannotLoseCrabBarriersIfLostRecently,"[<5, 0>]"
MonsterTrapVariation,[]
GainPhasingWhileCatsStealth,"[<5, 0>]"
GainOnslaughtWhileCatsAgility,"[<5, 0>]"
CatsStealthDuration,"[<5, 0>]"
CatsAgilityDuration,"[<5, 0>]"
CatAspectReservesNoMana,"[<5, 0>]"
GainMaxFrenzyAndPowerOnCatsStealth,"[<7, 0>]"
GainMaxFrenzyAndEnduranceOnCatsAgility,"[<7, 0>]"
AttacksBleedOnHitWithCatsStealth,"[<5, 0>]"
GainCrimsonDanceWithCatsStealth,"[<5, 0>]"
MovementSpeedWithCatsStealth,"[<5, 0>]"
AdditionalCriticalStrikeChanceWithCatAspect,"[<5, 0>]"
CritsBlindChanceWithCatsStealth,"[<5, 0>]"
DamageAgainstBleedingEnemies,"[<5, 0>]"
DamageAgainstBlindedEnemies,"[<5, 0>]"
AccuracyAgainstBleedingEnemies,"[<5, 0>]"
CommandmentOfInfernoOnCrit,"[<7, 0>]"
MaximumResistancesOverride,"[<7, 0>]"
BurningDamagePerEnemyShockedRecently,"[<5, 0>]"
AddedLightningDamageAgainstIgnitedEnemies,"[<5, 0>]"
LightningDamageCanIgnite,"[<7, 0>]"
EnemyExtraDamageRollsOnFullLife,"[<5, 0>]"
ProjectileAttackDamageAt200Dexterity,"[<5, 0>]"
CriticalStrikeChanceAt200Intelligence,"[<5, 0>]"
AddedFireDamageWhileNoLifeReserved,"[<5, 0>]"
AddedColdDamageWhileNoLifeReserved,"[<5, 0>]"
AddedLightningDamageWhileNoLifeReserved,"[<5, 0>]"
OnslaughtOnLowLife,"[<5, 0>]"
IgnoreEnemyFireResistWhileIgnited,"[<5, 0>]"
CrimsonDanceIfCritRecently,"[<5, 0>]"
AnimateGuardianWeaponOnGuardianKillUnique,"[<6, 0>]"
AnimateGuardianWeaponOnAnimatedWeaponKill,"[<6, 0>]"
SkillVisualScale,[]
CannnotHaveNonAnimatedMinions,[]
AnimatedGuardianDamagePerAnimatedWeapon,"[<5, 0>]"
AnimatedMinionsHaveMeleeSplash,"[<5, 0>]"
IncreasedAnimatedMinionSplashDamage,"[<5, 0>]"
AnimatedGuardianDefensesApplyToAnimatedWeapon,"[<5, 0>]"
FireDamageToAttacksPerStrength,"[<5, 0>]"
ColdDamageToAttacksPerDexterity,"[<5, 0>]"
LightningDamageToAttacksPerIntelligence,"[<5, 0>]"
EffectOfChillIsReversed,"[<5, 0>]"
CountAsLowLifeWhenNotOnFullLife,[]
CountAsLowLifeWhileAffectedByVulnerability,"[<7, 0>]"
IncreasedSpiderWebCount,"[<5, 0>]"
AspectOfSpiderDuration,"[<5, 0>]"
ESOnHitWebbedEnemies,"[<5, 0>]"
AspectOfSpiderWebInterval,"[<5, 0>]"
PowerChargeOnHitWebbedEnemy,"[<5, 0>]"
PoisonChancePerPowerCharge,"[<5, 0>]"
PoisonDamagePerPowerCharge,"[<5, 0>]"
ChaosDamagePerWebOnEnemy,"[<5, 0>]"
DamageAgainstEnemiesWith3Webs,"[<5, 0>]"
AreaOfEffectAspectOfSpider,"[<5, 0>]"
DamageDealtByWebbedEnemies,"[<5, 0>]"
ResistancesOfWebbedEnemies,"[<5, 0>]"
NoArmourOrEnergyShield,[]
PoachersMarkCurseOnHitHexproof,"[<7, 0>]"
CullingStrikePoachersMark,[]
DamageOnMovementSkill,[]
RagingSpiritDamage,"[<5, 0>]"
RagingSpiritAlwaysIgnite,"[<5, 0>]"
ReducedRagingSpiritsAllowed,"[<5, 0>]"
BlindingAuraSkill,"[<7, 0>]"
AddedFireDamageAgainstBlindedEnemies,"[<5, 0>]"
LightRadiusAppliesToAccuracy,"[<5, 0>]"
FirePenetrationAgainstBlindedEnemies,"[<5, 0>]"
HitsCannotBeEvadedAgainstBlindedEnemies,"[<7, 0>]"
ManifestExtraDancingDervishCopies,"[<5, 0>]"
ChillEffect,"[<5, 0>]"
OnHitWhileCursedTriggeredCurseNova,[]
IncursionLeague,[]
IncursionLeagueCrafted,[]
BestiaryModYellowMonsters,[]
ChanceToBePoisoned,"[<5, 0>]"
PoisonExpiresSlower,"[<5, 0>]"
MaximumResistancesWhilePoisoned,"[<7, 0>]"
EnergyShieldRegenPerPoison,"[<5, 0>]"
BleedOnSelfDealChaosDamage,"[<7, 0>]"
MaximumLifePerCorruptedItem,"[<6, 0>]"
MaximumEnergyShieldPerCorruptedItem,"[<6, 0>]"
AllResistancesPerCorruptedItem,"[<6, 0>]"
NoManaRecoveryDuringFlaskEffect,"[<5, 0>]"
FlaskGainVaalSoulPerSecond,"[<6, 0>]"
FlaskGainVaalSoulsOnUse,"[<6, 0>]"
FlaskLoseChargesOnNewArea,"[<6, 0>]"
FlaskVaalSkillDamage,"[<6, 0>]"
FlaskVaalSkillMoreDamage,"[<6, 0>]"
FlaskVaalSkillCriticalStrikeChance,"[<6, 0>]"
FlaskVaalSkillCost,"[<6, 0>]"
FlaskVaalSoulPreventionDuration,"[<6, 0>]"
FlaskVaalNoSoulPrevention,"[<6, 0>]"
CannotGainFlaskChargesDuringEffect,"[<5, 0>]"
FlaskVaalConsumeMaximumCharges,"[<5, 0>]"
FlaskVaalGainSoulsAsCharges,"[<7, 0>]"
BestiaryModYellowNoMinionCorpse,[]
UniqueSelfCurseVulnerability,"[<5, 0>]"
SelfCurseDespair,[]
SelfCurseElementalWeakness,[]
SelfCurseEnfeeble,[]
SelfCurseTemporalChains,[]
SelfCurseVulnerability,[]
SelfCurseConductivity,[]
SelfCurseFlammability,[]
SelfCurseFrostbite,[]
EnemiesExtraDamageRollsWhileAffectedByVulnerability,"[<5, 0>]"
TrapAreaOfEffect,"[<5, 0>]"
MineAreaOfEffect,"[<5, 0>]"
CastSpeedAppliesToTrapSpeed,"[<7, 0>]"
RandomChargeOnTrapTrigger,"[<5, 0>]"
TrapSkillsHaveBloodMagic,"[<5, 0>]"
CannotGainEnergyShield,"[<5, 0>]"
LifeRegenerationWith500EnergyShield,"[<5, 0>]"
LifeRegenerationWith1000EnergyShield,"[<5, 0>]"
LifeRegenerationWith1500EnergyShield,"[<5, 0>]"
IncreasedLifePerIntelligence,"[<5, 0>]"
NoMaximumLifePerStrength,"[<5, 0>]"
NoMaximumManaPerIntelligence,"[<5, 0>]"
LifeRegenerationPer500EnergyShield,"[<5, 0>]"
SkeletonsTakeFireDamagrPerSecond,"[<5, 0>]"
SkeletonsCoverEnemiesInAsh,"[<5, 0>]"
SkeletonsHaveAvatarOfFire,"[<5, 0>]"
AreaOfEffectPerEnemyKilledRecently,"[<5, 0>]"
ZealotsOathIfHaventBeenHitRecently,"[<5, 0>]"
LifeGainOnHitIfVaalSkillUsedRecently,"[<5, 0>]"
MovementVelocityIfVaalSkillUsedRecently,"[<5, 0>]"
GainPowerChargeOnUsingVaalSkill,"[<5, 0>]"
ChaosDamageCanIgniteChillAndShock,"[<5, 0>]"
GainSoulEaterOnVaalSkillUse,"[<8, 0>]"
CriticalStrikeMultiplierPerUnallocatedStrengthJewel,"[<5, 0>]"
AdditionalPhysicalReductionPerAllocatedStrengthJewel,"[<5, 0>]"
AdditionalStrengthPerAllocatedStrengthJewel,"[<5, 0>]"
FlatManaRegenPerUnallocatedDexterityJewel,"[<5, 0>]"
MovementSpeedPerAllocatedDexterityJewel,"[<5, 0>]"
MovementSpeedPerUnallocatedDexterityJewel,"[<5, 0>]"
AdditionalDexterityPerAllocatedDexterityJewel,"[<5, 0>]"
AccuracyRatingPerUnallocatedIntelligenceJewel,"[<5, 0>]"
EnergyShieldRegenPerAllocatedIntelligenceJewel,"[<5, 0>]"
AdditionalIntelligencePerAllocatedIntelligenceJewel,"[<5, 0>]"
AccuracyRatingPerUnallocatedDexterityJewel,"[<5, 0>]"
LifeRecoveryRatePerAllocatedStrengthJewel,"[<5, 0>]"
LifeRecoveryRatePerUnallocatedStrengthJewel,"[<5, 0>]"
ManaRecoveryRatePerAllocatedIntelligenceJewel,"[<5, 0>]"
ManaRecoveryRatePerUnallocatedIntelligenceJewel,"[<5, 0>]"
DamageOverTimeMultiplierPerUnallocatedIntelligenceJewel,"[<5, 0>]"
LocalDamageConversionToRandomElement,"[<7, 0>]"
LocalAlwaysInflictElementalAilments,"[<5, 0>]"
LocalElementalDamageAgainstIgnitedEnemies,"[<5, 0>]"
LocalElementalDamageAgainstFrozenEnemies,"[<5, 0>]"
LocalElementalDamageAgainstShockedEnemies,"[<5, 0>]"
OnslaughtWhileNotOnLowMana,"[<5, 0>]"
HellscapeLoseManaPerSecond,"[<5, 0>]"
LoseManaPerSecond,"[<5, 0>]"
LoseManaPercentPerSecond,"[<5, 0>]"
DodgeAndSpellDodgePerMaximumMana,"[<7, 0>]"
DisplayHasAdditionalMod,"[<7, 0>]"
AdditionalProjectiles,[]
AdditionalProjectilesCorrupted,[]
AvoidIgniteCorrupted,[]
IncreasedAilmentEffectOnEnemies,[]
DamageOverTime,[]
IncreasedDamage,[]
AvoidMaimChance,[]
PhysicalDamageTakenAsChaos,[]
PhysicalDamageTakenAsChaosUber,"[<7, 0>]"
PhysicalDamageTakenAsChaosUberMaven,"[<7, 0>]"
ColdDamageTakenPercentage,[]
LightningDamageTaken,[]
ReducedExtraDamageFromCrits,[]
SupportedByBlind,[]
SupportedByFortify,[]
SupportedByLifeGainOnHit,[]
SupportedByOnslaught,[]
SupportedByReducedMana,[]
MaximumEnergyShieldPercent,[]
IncreasedItemQuantity,[]
IncreasedAuraEffectWrathCorrupted,[]
IncreasedAuraEffectAngerCorrupted,[]
IncreasedAuraEffectHatredCorrupted,[]
IncreasedAuraEffectDeterminationCorrupted,[]
IncreasedAuraEffectDisciplineCorrupted,[]
IncreasedAuraEffectGraceCorrupted,[]
IncreasedAuraEffectMalevolenceCorrupted,[]
IncreasedAuraEffectZealotryCorrupted,[]
IncreasedAuraEffectPrideCorrupted,[]
IncreasedIntelligenceDexterityCorrupted,[]
IncreasedDexterityStrengthCorrupted,[]
IncreasedStrengthIntelligenceCorrupted,[]
AllResistancesCorrupted,[]
ChaosDamageTakenPercentage,[]
AddedColdDamageToBowAttacksCorrupted,[]
AddedEvasionWhileMovingCorrupted,[]
AddedFireDamageToBowAttacksCorrupted,[]
AddedLightningDamageToBowAttacksCorrupted,[]
AddedPhysicalDamageToBowAttacksCorrupted,[]
AddedChaosDamageToBowAttacksCorrupted,[]
AdditionalCriticalStrikeMultiplierUnderFlaskEffect,[]
AngerAuraEffect,[]
HatredAuraEffect,[]
WrathAuraEffect,[]
MalevolenceAuraEffect,[]
ZealotryAuraEffect,[]
AngerSkillReduced,"[<5, 0>]"
ChanceToBleedOnHitAndIncreasedDamageToBleedingTargets,[]
CorruptedBloodImmunity,[]
CurseOnHitDespair,"[<5, 0>]"
CurseOnHitDespairChance,"[<5, 0>]"
CurseOnHitDespairMod,"[<5, 0>]"
CurseOnHitEnfeeble,[]
DespairSkill,[]
DodgeSpellHitsWhileMoving,[]
GainFrenzyChargeAfterSpending200Mana,[]
IncreasedCriticalStrikeUnderFlaskEffect,[]
IncreasedProjectileDamageForEachChain,[]
AreaOfEffectDamageTaken,[]
IncreasedSocketedTrapOrMineGemLevel,[]
IncreaseSocketedDurationGemLevel,[]
IncreasedSocketedAoEGemLevel,[]
VaalPurityOfFireSkill,"[<5, 0>]"
VaalPurityOfIceSkill,"[<5, 0>]"
VaalPurityOfLightningSkill,"[<5, 0>]"
IncursionTemplePoisonClusters,[]
IncursionTempleLargePoisonClusters,[]
IncursionTempleParasiticPoisonClusters,[]
IncursionTempleAttackCastSpeed,[]
IncursionPlayerMaxResists,[]
IncursionMonsterDensity,[]
IncursionMonsterRarity,[]
IncursionAdditionalBreaches,[]
IncursionTempestItemsDropCorrupted,[]
MonsterKillAndDeleteOnHit,[]
IncursionMonsterDamageMap,[]
IncursionMonsterLife,[]
IncursionQuantity,[]
IncursionMonsterRegen,[]
IncursionMonsterAreaOfEffect,[]
IncursionMonsterResists,[]
IncursionMonsterCrits,[]
IncursionMonsterAddedAsFire,[]
IncursionMonsterAddedAsLightning,[]
IncursionMonsterMagicPacks,[]
IncursionTempleMonstersCurseEffectOnSelf,[]
IncursionTempleMonstersPoisoning,[]
IncursionMonsterTormentedSpirit,[]
IncursionMonsterTormentedSpirit2,[]
IncursionTempleTempestBuffDuration,[]
IncursionTempleRoomBonus,[]
IncursionTempleItemLevel,[]
IncursionArchitectMapCurrency,[]
PerandusManorCadiro,[]
MapMonsterPacksVaalMapWorlds,[]
ElementalHitJewel,"[<5, 0>]"
ElementalHitDisableFireJewel,"[<7, 0>]"
ElementalHitDisableColdJewel,"[<7, 0>]"
ElementalHitDisableLightningJewel,"[<7, 0>]"
IncursionTempestWeightTier1,[]
IncursionTempestWeightTier2,[]
IncursionTempestWeightTier3,[]
IncursionTempleFirePacks,[]
IncursionTempleLightningPacks,[]
IncursionTempleMinionPacks,[]
IncursionTempleTrapVialChance,[]
IncursionTempleHealingVialChance,[]
IncursionTemplePoisonVialChance,[]
IncursionTempleLightningVialChance,[]
IncursionTempleFireVialChance,[]
IncursionTempleMinionVialChance,[]
IncursionTempleFlaskVialChance,[]
IncursionTempleJewelVialChance,[]
IncursionTempleAmuletVialChance,[]
MapItemsDropCorrupted,[]
MapCorruptedSideAreaItemsDropCorrupted,[]
MapCorruptedSideAreaAdditionalVaalPacks,[]
DelveTest,[]
MapDelveLeague,[]
TriggerSummonPhantasmOnCorpseConsume,"[<7, 0>]"
CastSpeedPerCorpseConsumedRecently,"[<5, 0>]"
LifeRegenerationIfCorpseConsumedRecently,"[<5, 0>]"
CannotHaveNonGolemMinions,"[<5, 0>]"
UniqueTriggerSocketedWarcriesOnEnduranceChargeExpireOrUse,[]
UniqueCurseWithSocketedCurseOnHit,"[<7, 0>]"
LessGolemDamage,"[<5, 0>]"
LessGolemLife,"[<5, 0>]"
GolemSize,"[<5, 0>]"
GolemMovementSpeed,"[<5, 0>]"
SacrificeLifeToGainES,"[<7, 0>]"
PhysicalDamageReductionPerKeystone,"[<8, 0>]"
CannotGainEnduranceCharges,"[<5, 0>]"
GrantsStatsFromNonNotablesInRadius,"[<8, 0>]"
AllocatedNonNotablesGrantNothing,"[<5, 0>]"
DamageIsUnlucky,[]
DamageIsLucky,[]
UniqueNearbyAlliesAreLuckyDisplay,[]
UniqueNearbyAlliesAreLucky,"[<7, 0>]"
MonsterDamageIsUnlucky,[]
EnemyExtraDamageRollsWithLightningDamage,"[<5, 0>]"
PlaceAdditionalMineWith600Intelligence,"[<6, 0>]"
PlaceAdditionalMineWith600Dexterity,"[<6, 0>]"
DoubleModSellPrice1,"[<20, 0>]"
DoubleModSellPrice2,"[<21, 0>]"
DoubleModSellPrice3,"[<22, 0>]"
DoubleModSellPrice4,"[<23, 0>]"
DoubleModSellPrice5,"[<24, 0>]"
DoubleModSellPrice6,"[<25, 0>]"
DoubleModSellPrice7,"[<26, 0>]"
DoubleModSellPrice8,"[<27, 0>]"
DoubleModSellPrice9,"[<28, 0>]"
BlockChancePer50Strength,"[<7, 0>]"
ExtraRollsSpellBlock,"[<7, 0>]"
MovementVelocityPerEnduranceCharge,"[<5, 0>]"
MovementVelocityPerPowerCharge,"[<5, 0>]"
LifeRegenerationPercentPerPowerCharge,"[<5, 0>]"
DamagePerEnduranceCharge,"[<5, 0>]"
DamagePerFrenzyCharge,"[<5, 0>]"
GlobalAddedFireDamagePerEnduranceCharge,"[<5, 0>]"
GlobalAddedLightningDamagePerPowerCharge,"[<5, 0>]"
BlockChancePerEnduranceCharge,"[<5, 0>]"
BlockChancePerFrenzyCharge,"[<5, 0>]"
BlockChancePerPowerCharge,"[<5, 0>]"
DodgeChancePerEnduranceCharge,"[<5, 0>]"
DodgeChancePerPowerCharge,"[<5, 0>]"
FireDamageAddedAsChaosPerEnduranceCharge,"[<5, 0>]"
ColdDamageAddedAsChaosPerFrenzyCharge,"[<5, 0>]"
LightningDamageAddedAsChaosPerPowerCharge,"[<5, 0>]"
IncreasedArmourPerEnduranceCharge,"[<5, 0>]"
IncreasedEvasionRatingPerFrenzyCharge,"[<5, 0>]"
IncreasedEnergyShieldPerPowerCharge,"[<5, 0>]"
ChanceToGainMaximumEnduranceCharges,"[<5, 0>]"
ChanceToGainMaximumFrenzyCharges,"[<5, 0>]"
EnduranceChargeIfHitRecently,"[<5, 0>]"
EnduranceChargeIfHitRecentlyMaven,"[<5, 0>]"
FrenzyChargeOnHitChance,"[<5, 0>]"
FrenzyChargeOnHitChanceMaven,"[<5, 0>]"
AttackAndCastSpeedPerEnduranceCharge,"[<5, 0>]"
AttackAndCastSpeedPerPowerCharge,"[<5, 0>]"
CriticalStrikeChancePerEnduranceCharge,"[<5, 0>]"
CriticalStrikeChancePerFrenzyCharge,"[<5, 0>]"
