Id,IsSupport,AllowedActiveSkillTypes,BaseEffectiveness,IncrementalEffectiveness,SupportGemLetter,Unknown0,AddedActiveSkillTypes,ExcludedActiveSkillTypes,SupportsGemsOnly,Unknown1,Unknown2,Unknown3,Unknown4,CastTime,ActiveSkillsKey,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,GrantedEffectsKey
EmptyActionSpellElderGuardianChaosGemoetry,False,[],1f,0f,,4,[],[],False,0,[],False,2,3330,"<887, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
EmptyActionSpellVilentaGeometry,False,[],1f,0f,,4,[],[],False,0,[],False,2,1170,"<887, 0>",False,False,[],"<16, 0>","<null, null>",False,[],<null>
EmptyActionSpellScorpionGeometry,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<887, 0>",False,False,[],"<16, 0>","<null, null>",False,[],<null>
EmptyActionSpellVilentaCombo,False,[],1f,0f,,4,[],[],False,0,[],False,2,3670,"<887, 0>",False,False,[],"<24, 0>","<null, null>",False,[],<null>
EmptyActionSpellVilentaSunder,False,[],1f,0f,,4,[],[],False,0,[],False,2,2330,"<990, 0>",False,False,[],"<58, 0>","<null, null>",False,[],<null>
EmptyActionSpellElderUber,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<887, 0>",False,False,[],"<23, 0>","<null, null>",False,[],<null>
EmptyActionSpellTentacleFiendProjectiles,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<887, 0>",False,False,[],"<24, 0>","<null, null>",False,[],<null>
EmptyActionSpellHolyGuardianSlam,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<887, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
EmptyActionSpellElderGuardianChaosCascade,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<887, 0>",False,False,[],"<35, 0>","<null, null>",False,[],<null>
EmptyActionSpellAbyssLichBoss2,False,[],1f,0f,,4,[],[],False,0,[],False,2,2633,"<887, 0>",False,False,[],"<31, 0>","<null, null>",False,[],<null>
EmptyActionSpellElderGuardianHolySwordStorm,False,[],1f,0f,,4,[],[],False,0,[],False,2,8000,"<887, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionSpellBestiaryRavenStorm,False,[],1f,0f,,4,[],[],False,0,[],False,2,8000,"<887, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionSpellTigerHideAndSummonFriends,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<887, 0>",False,False,[],"<81, 0>","<null, null>",False,[],<null>
EmptyActionSpellTigerBanish,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<990, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EmptyActionSpellBestiaryChimeraSpirit,False,[],1f,0f,,4,[],[],False,0,[],False,2,5000,"<887, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EmptyActionSpellBestiaryMarakethBirdBossScreech,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<887, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EmptyActionSpellBestiaryMarakethBirdBossScreech2,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<990, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EmptyActionSpellBestiaryMarakethBirdBossScreech3,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<991, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EmptyActionSpellBestiaryBeastSlamStorm,False,[],1f,0f,,4,[],[],False,0,[],False,2,3670,"<887, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EmptyActionSpellBestiaryCrabBossRoar,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<887, 0>",False,False,[],"<23, 0>","<null, null>",False,[],<null>
EmptyActionSpellBestiaryTigerComboAttack,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<991, 0>",False,False,[],"<15, 0>","<null, null>",False,[],<null>
EmptyActionSpellVaalArchitect2,False,[],1f,0f,,4,[],[],False,0,[],False,2,1070,"<887, 0>",False,False,[],"<39, 0>","<null, null>",False,[],<null>
EmptyActionAttackBestiaryIguanaShardBarrage,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<887, 0>",False,False,[],"<40, 0>","<null, null>",False,[],<null>
EmptyActionSpellBestiaryModTaunt,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<887, 0>",False,False,[],"<62, 0>","<null, null>",False,[],<null>
EmptyActionSpellWest,False,[],1f,0f,,4,[],[],False,0,[],False,2,2800,"<887, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionSpell2West,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<990, 0>",False,False,[],"<30, 0>","<null, null>",False,[],<null>
EmptyActionIncursionWeaponStorm,False,[],1f,0f,,4,[],[],False,0,[],False,2,5000,"<887, 0>",False,False,[],"<38, 0>","<null, null>",False,[],<null>
EmptyActionTriggerTriggerCascade,False,[],1f,0f,,4,[],[],False,0,[],False,2,3430,"<887, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionBirdSpiritBoss,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<1036, 0>",False,False,[],"<23, 0>","<null, null>",False,[],<null>
EmptyActionAttackArchitectCombo,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<1036, 0>",False,False,[],"<26, 0>","<null, null>",False,[],<null>
EmptyActionAttackTaowuDash,False,[],1f,0f,,4,[],[],False,0,[],False,2,3670,"<887, 0>",False,False,[],"<20, 0>","<null, null>",False,[],<null>
EmptyActionAttackTaowuDashSwipe,False,[],1f,0f,,4,[],[],False,0,[],False,2,1830,"<990, 0>",False,False,[],"<21, 0>","<null, null>",False,[],<null>
EmptyActionSpellArchitectCombo,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<887, 0>",False,False,[],"<26, 0>","<null, null>",False,[],<null>
EmptyActionDemonSacrificialHeal,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<887, 0>",False,False,[],"<23, 0>","<null, null>",False,[],<null>
EmptyActionCommandTurrets1,False,[],1f,0f,,4,[],[],False,0,[],False,2,6000,"<990, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EmptyActionCommandTurrets2,False,[],1f,0f,,4,[],[],False,0,[],False,2,6000,"<991, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EmptyActionCommandTurrets3,False,[],1f,0f,,4,[],[],False,0,[],False,2,6000,"<887, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionPhantasmSacrifice,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<887, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EmptyActionLightningOrbSacrifice,False,[],1f,0f,,4,[],[],False,0,[],False,2,1750,"<887, 0>",False,False,[],"<20, 0>","<null, null>",False,[],<null>
EmptyActionTrapLineCascade,False,[],1f,0f,,4,[],[],False,0,[],False,2,3170,"<887, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EmptyActionIncursionProjectileRuckus,False,[],1f,0f,,4,[],[],False,0,[],False,2,8130,"<990, 0>",False,False,[],"<38, 0>","<null, null>",False,[],<null>
EmptyActionMachinariumLightningSlam,False,[],1f,0f,,4,[],[],False,0,[],False,2,2330,"<1036, 0>",False,False,[],"<15, 0>","<null, null>",False,[],<null>
EmptyActionMachinariumFireSlam,False,[],1f,0f,,4,[],[],False,0,[],False,2,2330,"<1040, 0>",False,False,[],"<1, 0>","<null, null>",False,[],<null>
EmptyActionMachinariumRockFire,False,[],1f,0f,,4,[],[],False,0,[],False,2,7166,"<1037, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionMachinariumRockIce,False,[],1f,0f,,4,[],[],False,0,[],False,2,7166,"<1038, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionMachinariumRockLightning,False,[],1f,0f,,4,[],[],False,0,[],False,2,7166,"<1039, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionQiongqiSpiked,False,[],1f,0f,,4,[],[],False,0,[],False,2,4000,"<1036, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EmptyActionThaneBetrayal,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1036, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EmptyActionAttackToraFlip,False,[],1f,0f,,4,[],[],False,0,[],False,2,3170,"<1036, 0>",False,False,[],"<20, 0>","<null, null>",False,[],<null>
EmptyActionAttackToraSnipe,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<1037, 0>",False,False,[],"<26, 0>","<null, null>",False,[],<null>
EmptyActionAttackToraButterfly,False,[],1f,0f,,4,[],[],False,0,[],False,2,4000,"<1038, 0>",False,False,[],"<25, 0>","<null, null>",False,[],<null>
EmptyActionAttackHakuSlashes,False,[],1f,0f,,4,[],[],False,0,[],False,2,3330,"<1036, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionAttackHakuSlam,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<1037, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionAttackKeemaFireWalls,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<1036, 0>",False,False,[],"<9, 0>","<null, null>",False,[],<null>
EmptyActionSpellKeemaMortar,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<887, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionAttackThaneCombo1,False,[],1f,0f,,4,[],[],False,0,[],False,2,2330,"<1037, 0>",False,False,[],"<51, 0>","<null, null>",False,[],<null>
EmptyActionAttackThaneCombo2,False,[],1f,0f,,4,[],[],False,0,[],False,2,2830,"<1038, 0>",False,False,[],"<47, 0>","<null, null>",False,[],<null>
EmptyActionAttackVaganCleave,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<1036, 0>",False,False,[],"<9, 0>","<null, null>",False,[],<null>
EmptyActionAttackVoriciWhirl,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1036, 0>",False,False,[],"<9, 0>","<null, null>",False,[],<null>
EmptyActionAttackVoriciMultiform,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<887, 0>",False,False,[],"<70, 0>","<null, null>",False,[],<null>
EmptyActionAttackCloneSlide,False,[],1f,0f,,4,[],[],False,0,[],False,2,670,"<887, 0>",False,False,[],"<70, 0>","<null, null>",False,[],<null>
EmptyActionAttackCloneWatch,False,[],1f,0f,,4,[],[],False,0,[],False,2,1600,"<990, 0>",False,False,[],"<90, 0>","<null, null>",False,[],<null>
EmptyActionAttackGraviciusCombo,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<1036, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
EmptyActionAttackGrennCombo1,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<1036, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
EmptyActionAttackGrennCombo2,False,[],1f,0f,,4,[],[],False,0,[],False,2,2200,"<1037, 0>",False,False,[],"<18, 0>","<null, null>",False,[],<null>
EmptyActionAttackLeoCombo,False,[],1f,0f,,4,[],[],False,0,[],False,2,2030,"<1036, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
EmptyActionAttackAislinBackflip,False,[],1f,0f,,4,[],[],False,0,[],False,2,1670,"<1036, 0>",False,False,[],"<19, 0>","<null, null>",False,[],<null>
EmptyActionAttackAislinBombThrow,False,[],1f,0f,,4,[],[],False,0,[],False,2,2330,"<1037, 0>",False,False,[],"<54, 0>","<null, null>",False,[],<null>
EmptyActionAttackRinMultiProjectile,False,[],1f,0f,,4,[],[],False,0,[],False,2,3330,"<1036, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionAttackRikerJumpShot,False,[],1f,0f,,4,[],[],False,0,[],False,2,2670,"<1036, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionAttackRikerMultiShot,False,[],1f,0f,,4,[],[],False,0,[],False,2,2330,"<1038, 0>",False,False,[],"<34, 0>","<null, null>",False,[],<null>
EmptyActionDashWraith,False,[],1f,0f,,4,[],[],False,0,[],False,2,1330,"<887, 0>",False,False,[],"<24, 0>","<null, null>",False,[],<null>
EmptyActionDashWraith2,False,[],1f,0f,,4,[],[],False,0,[],False,2,1330,"<887, 0>",False,False,[],"<26, 0>","<null, null>",False,[],<null>
EmptyActionDashWraithRuin,False,[],1f,0f,,4,[],[],False,0,[],False,2,1330,"<887, 0>",False,False,[],"<24, 0>","<null, null>",False,[],<null>
EmptyActionArmourFirestorm,False,[],1f,0f,,4,[],[],False,0,[],False,2,3500,"<990, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionProtoVaalRuckus,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<887, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EmptyActionSonicPulse,False,[],1f,0f,,4,[],[],False,0,[],False,2,4000,"<887, 0>",False,False,[],"<34, 0>","<null, null>",False,[],<null>
EmptyActionMonkeyThrow,False,[],1f,0f,,4,[],[],False,0,[],False,2,1870,"<888, 0>",False,False,[],"<40, 0>","<null, null>",False,[],<null>
EmptyActionFlameTornadoSummon,False,[],1f,0f,,4,[],[],False,0,[],False,2,4900,"<887, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EmptyActionFlameSwipes,False,[],1f,0f,,4,[],[],False,0,[],False,2,4330,"<990, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionDelveNecromancer1,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<887, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EmptyActionDelveNecromancer2,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<990, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EmptyActionDelveNecromancer3,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<991, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EmptyActionDelveDweller,False,[],1f,0f,,4,[],[],False,0,[],False,2,4000,"<990, 0>",False,False,[],"<26, 0>","<null, null>",False,[],<null>
EmptyActionTaowuGeyserSpam,False,[],1f,0f,,4,[],[],False,0,[],False,2,4500,"<991, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionBetrayalJanusCascade,False,[],1f,0f,,4,[],[],False,0,[],False,2,4500,"<887, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisColdCascade,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<887, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisEnrageDrones,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<887, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionBetrayalJanusSpellBuff,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<991, 0>",False,False,[],"<23, 0>","<null, null>",False,[],<null>
EmptyActionBetrayalBreachProjectile,False,[],1f,0f,,4,[],[],False,0,[],False,2,3170,"<887, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionAbsorbProjectile,False,[],1f,0f,,4,[],[],False,0,[],False,2,200,"<1010, 0>",False,False,[],"<24, 0>","<null, null>",False,[],<null>
EmptyActionNinjaCopFlip,False,[],1f,0f,,4,[],[],False,0,[],False,2,1830,"<887, 0>",False,False,[],"<18, 0>","<null, null>",False,[],<null>
EmptyActionNinjaCopTornado,False,[],1f,0f,,4,[],[],False,0,[],False,2,2170,"<990, 0>",False,False,[],"<34, 0>","<null, null>",False,[],<null>
EmptyActionNinjaCopQuicksand,False,[],1f,0f,,4,[],[],False,0,[],False,2,1200,"<991, 0>",False,False,[],"<23, 0>","<null, null>",False,[],<null>
EmptyActionZanaMeleeScourge,False,[],1f,0f,,4,[],[],False,0,[],False,2,1670,"<887, 0>",False,False,[],"<20, 0>","<null, null>",False,[],<null>
EmptyActionProtoVaalGeyserSpam,False,[],1f,0f,,4,[],[],False,0,[],False,2,4500,"<887, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionBetrayalSkeletonCannonDeploy,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1036, 0>",False,False,[],"<47, 0>","<null, null>",False,[],<null>
EmptyActionBetrayalSkeletonCannonBombard,False,[],1f,0f,,4,[],[],False,0,[],False,2,5530,"<887, 0>",False,False,[],"<20, 0>","<null, null>",False,[],<null>
EmptyActionSpellVaganKnives,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<887, 0>",False,False,[],"<23, 0>","<null, null>",False,[],<null>
EmptyActionSpellAislinVines,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<887, 0>",False,False,[],"<53, 0>","<null, null>",False,[],<null>
EmptyActionAttackSecretPoliceDaggers,False,[],1f,0f,,4,[],[],False,0,[],False,2,870,"<1036, 0>",False,False,[],"<45, 0>","<null, null>",False,[],<null>
EmptyActionSpellCameriaOrbShatter,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<887, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionAttackHillockMegaStomp,False,[],1f,0f,,4,[],[],False,0,[],False,2,2800,"<1036, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionAttackBreachCombo,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<990, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionCatarinaStance1,False,[],1f,0f,,4,[],[],False,0,[],False,2,3500,"<887, 0>",False,False,[],"<63, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisDashFront,False,[],1f,0f,,4,[],[],False,0,[],False,2,500,"<887, 0>",False,False,[],"<86, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisDashBack,False,[],1f,0f,,4,[],[],False,0,[],False,2,500,"<887, 0>",False,False,[],"<87, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisDashLeft,False,[],1f,0f,,4,[],[],False,0,[],False,2,500,"<887, 0>",False,False,[],"<84, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisDashRight,False,[],1f,0f,,4,[],[],False,0,[],False,2,500,"<887, 0>",False,False,[],"<85, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisGuardian1,False,[],1f,0f,,4,[],[],False,0,[],False,2,4500,"<887, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisTurretWave,False,[],1f,0f,,4,[],[],False,0,[],False,2,2270,"<887, 0>",False,False,[],"<34, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisGuardian3Spin,False,[],1f,0f,,4,[],[],False,0,[],False,2,7000,"<887, 0>",False,False,[],"<34, 0>","<null, null>",True,[],<null>
EmptyActionSynthesisSoulstealerArc,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<887, 0>",False,False,[],"<34, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisMinionPhase,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<991, 0>",False,False,[],"<39, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisGolemMinionPhase,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<991, 0>",False,False,[],"<39, 0>","<null, null>",False,[],<null>
EmptyActionAttackSynthesisGolemVSlam,False,[],1f,0f,,4,[],[],False,0,[],False,2,2170,"<1036, 0>",False,False,[],"<58, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisSpinSlam,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<887, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisSlashBeamRuckus,False,[],1f,0f,,4,[],[],False,0,[],False,2,5000,"<990, 0>",False,False,[],"<34, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisSummonBuffBombs,False,[],1f,0f,,4,[],[],False,0,[],False,2,14670,"<992, 0>",False,False,[],"<32, 0>","<null, null>",True,[],<null>
EmptyActionSynthesisBombBuff,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<887, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisGuardian4Rotating,False,[],1f,0f,,4,[],[],False,0,[],False,2,10500,"<887, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisGuardian4Gun,False,[],1f,0f,,4,[],[],False,0,[],False,2,2750,"<990, 0>",False,False,[],"<24, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisGuardian4GunGeo,False,[],1f,0f,,4,[],[],False,0,[],False,2,2750,"<991, 0>",False,False,[],"<24, 0>","<null, null>",False,[],<null>
EmptyActionVenariusMapDeviceEradicate,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<887, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionVenariusBossSummon1,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<990, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
EmptyActionVenariusBossSummon2,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<991, 0>",False,False,[],"<34, 0>","<null, null>",False,[],<null>
EmptyActionVenariusMapDeviceSummon,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<992, 0>",False,False,[],"<35, 0>","<null, null>",False,[],<null>
EmptyActionAttackOssuaryWitchLance,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<1036, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionSynthesisSpikerBreath,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<887, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EmptyActionSynthesisGolemWhip,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<1037, 0>",False,False,[],"<47, 0>","<null, null>",False,[],<null>
EmptyActionUnused,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<887, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EmptyActionLegionKaruiMelee,False,[],1f,0f,,4,[],[],False,0,[],False,2,2830,"<1036, 0>",False,False,[],"<47, 0>","<null, null>",False,[],<null>
EmptyActionLegionKaruiSnipeRain,False,[],1f,0f,,4,[],[],False,0,[],False,2,3830,"<1036, 0>",False,False,[],"<25, 0>","<null, null>",False,[],<null>
EmptyActionLegionMarakethSandstorm,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1036, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionLegionTemplarDash,False,[],1f,0f,,4,[],[],False,0,[],False,2,2200,"<1036, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
EmptyActionLegionTemplarGeneralComboDash,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<1036, 0>",False,False,[],"<51, 0>","<null, null>",False,[],<null>
EmptyActionLegionEternalEmpireCombo,False,[],1f,0f,,4,[],[],False,0,[],False,2,4000,"<1036, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
